Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [159] __static_initialization_and_destruction_0(int, int) (read_params.cpp) [176] std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [26] std::setprecision(int)
 [160] __static_initialization_and_destruction_0(int, int) (save_entropy.cpp) [67] void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [80] int* std::__copy_move_a<true, int*, int*>(int*, int*, int*)
 [161] __static_initialization_and_destruction_0(int, int) (save_molecules.cpp) [177] std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [81] int* std::__copy_move_a1<true, int*, int*>(int*, int*, int*)
 [162] __static_initialization_and_destruction_0(int, int) (save_rmsd.cpp) [178] std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [82] int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*)
  [42] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [68] void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [52] std::__size_to_integer(unsigned long)
  [97] int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [69] int* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [51] std::move_iterator<int*> std::make_move_iterator<int*>(int*)
  [63] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [133] double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [83] int* std::uninitialized_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*)
  [35] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [54] int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [143] std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&)
  [43] std::move_iterator<int*>::base() const [7] std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand() [144] std::iterator_traits<double*>::iterator_category std::__iterator_category<double*>(double* const&)
  [98] std::__new_allocator<double>::_M_max_size() const [179] std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [56] std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&)
 [112] std::__new_allocator<double>::max_size() const [180] std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [145] double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&)
 [113] std::__new_allocator<int>::_M_max_size() const [6] std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [57] int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
 [163] std::__new_allocator<int>::max_size() const [181] std::uniform_int_distribution<int>::param_type::param_type(int, int) [84] int* std::__uninitialized_copy_a<std::move_iterator<int*>, int*, int>(std::move_iterator<int*>, std::move_iterator<int*>, int*, std::allocator<int>&)
  [10] std::uniform_int_distribution<int>::param_type::a() const [5] unsigned int std::uniform_int_distribution<int>::_S_nd<unsigned long, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, unsigned int>(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, unsigned int) [85] int* std::__uninitialized_move_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
   [8] std::uniform_int_distribution<int>::param_type::b() const [12] std::uniform_int_distribution<int>::uniform_int_distribution(int, int) [109] std::__is_constant_evaluated()
  [44] std::vector<int, std::allocator<int> >::size() const [3] int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [146] double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&)
  [99] std::allocator<double>::allocator(std::allocator<double> const&) [4] int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_int_distribution<int>::param_type const&) [58] int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&)
 [114] std::allocator<double>::allocator() [134] std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [110] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  [95] std::allocator<double>::~allocator() [135] std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [86] int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*)
 [115] std::allocator<int>::allocator(std::allocator<int> const&) [136] std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [87] void std::fill<int*, int>(int*, int*, int const&)
 [164] std::allocator<int>::allocator() [137] std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [89] std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
 [107] std::allocator<int>::~allocator() [138] std::vector<double, std::allocator<double> >::~vector() [36] std::remove_reference<int*&>::type&& std::move<int*&>(int*&)
  [64] int* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [9] std::vector<double, std::allocator<double> >::operator[](unsigned long) [187] __gnu_cxx::__enable_if<std::__is_integer<int>::__value, double>::__type std::sqrt<int>(int)
 [116] std::char_traits<char>::length(char const*) [182] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [147] double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&)
 [117] void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [70] std::vector<int, std::allocator<int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, unsigned long, int const&) [59] int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  [53] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [71] std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [39] int const& std::forward<int const&>(std::remove_reference<int const&>::type&)
 [118] std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [46] std::vector<int, std::allocator<int> >::_Temporary_value::_M_ptr() [148] void std::_Destroy<double*>(double*, double*)
 [119] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [72] std::vector<int, std::allocator<int> >::_Temporary_value::_M_val() [149] void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&)
 [120] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [73] std::vector<int, std::allocator<int> >::_Temporary_value::_Storage::_Storage() [60] void std::_Destroy<int*>(int*, int*)
 [121] std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [74] std::vector<int, std::allocator<int> >::_Temporary_value::_Storage::~_Storage() [61] void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
 [122] std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [75] std::vector<int, std::allocator<int> >::_Temporary_value::_Temporary_value<int const&>(std::vector<int, std::allocator<int> >*, int const&) [150] void std::__fill_a<double*, double>(double*, double*, double const&)
 [123] std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [76] std::vector<int, std::allocator<int> >::_Temporary_value::~_Temporary_value() [40] void std::__fill_a<int*, int>(int*, int*, int const&)
 [100] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [183] std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [151] std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*)
 [124] std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [184] std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [152] __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, void>::__type std::__fill_a1<double*, double>(double*, double*, double const&)
 [125] std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [47] std::vector<int, std::allocator<int> >::end() [41] __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&)
 [165] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [77] std::vector<int, std::allocator<int> >::clear() [27] std::operator&=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags)
 [166] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [78] std::vector<int, std::allocator<int> >::resize(unsigned long, int const&) [24] std::operator&(std::_Ios_Fmtflags, std::_Ios_Fmtflags)
 [167] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [185] std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [28] std::operator~(std::_Ios_Fmtflags)
 [168] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [186] std::vector<int, std::allocator<int> >::~vector() [29] std::operator|=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags)
 [169] std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [23] std::vector<int, std::allocator<int> >::operator[](unsigned long) [30] std::operator|(std::_Ios_Fmtflags, std::_Ios_Fmtflags)
 [170] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [139] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [90] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*)
  [37] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [140] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [111] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
 [171] std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [91] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(unsigned long, char, std::allocator<char> const&) [103] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
 [172] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [102] std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int) [104] __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Range_chk::_S_chk(long, std::integral_constant<bool, true>)
  [45] std::move_iterator<int*>::move_iterator(int*) [92] std::__cxx11::to_string(int) [105] __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::_Save_errno()
 [126] std::__new_allocator<double>::deallocate(double*, unsigned long) [93] unsigned int std::__detail::__to_chars_len<unsigned int>(unsigned int, int) [106] __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::~_Save_errno()
 [127] std::__new_allocator<double>::allocate(unsigned long, void const*) [94] void std::__detail::__to_chars_10_impl<unsigned int>(char*, unsigned int, unsigned int) [153] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::_Guard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
 [101] std::__new_allocator<double>::__new_allocator(std::__new_allocator<double> const&) [31] std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long) [154] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::~_Guard()
 [128] std::__new_allocator<double>::__new_allocator() [33] std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long) [88] operator new(unsigned long, void*)
